SITE_ID,SITE_NAME,AREA_NAME_SUB_DISTRICT,X_LONGITUDE,Y_LATITUDE,CITY_OR_DATI_II,AREA,BRANCH,PROVINCE,REGION,SITE_OWNERSHIP,TOWER_OWNERSHIP,COLOCATION_Y_OR_N,SITE_TYPE_GF_OR_RT_OR_MICROCELL_OR_INDOOR,HEIGHT_EXISTING_BUILDING_M,HEIGHT_TOWER_M,BTS_COVERAGE_TYPE_MACRO_OR_MICRO_OR_IBS
02PMR0067,SILAU_MANIK_CM,SIANTAR,99.10812,2.93566,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,52,MACRO
02PMR0068,PARBALOGAN_MT,SIANTAR,99.11007,2.9056,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,30,MACRO
02PMR0069,PKPGUNUNG_MALIGAS_MT,GUNUNG MALIGAS,99.11053,3.00867,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,30,MACRO
02PMR0070,RTANAHJAWA_TB,TANAH JAWA,99.11211,2.88861,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0071,KARANG_SARI_PMR1_ST,GUNUNG MALIGAS,99.11695,2.99967,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
02PMR0072,MARIHAT_BRS_EB,SIANTAR,99.11792,2.96555,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EBT,EBT,Y,GF,,42,MACRO
02PMR0073,BRIDGESTONE_SUMATERA_MT,DOLOK BATU NANGGAR,99.11926,3.11369,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,48,MACRO
02PMR0074,MARUBUN_I_MARUBUN_JAYA_PL,TANAH JAWA,99.12133,2.87853,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,45,MACRO
02PMR0075,KARANG_SARI_PMR_TB,GUNUNG MALIGAS,99.12333,3.00433,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,70,MACRO
02PMR0076,GUNUNG_MALIGAS_MT,GUNUNG MALIGAS,99.12512,3.02706,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,36,MACRO
02PMR0077,PANTOAN_MAJU_PL,SIANTAR,99.12964,2.9701,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
02PMR0078,PASAR_KRGANYAR_PL,GUNUNG MALIGAS,99.13039,2.99712,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,42,MACRO
02PMR0079,BATU_ENAM_PL,SIANTAR,99.13872,2.96306,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0080,SERBELAWAN1_MT,DOLOK BATU NANGGAR,99.13992,3.12007,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,55,MACRO
02PMR0081,PMTG_BANDAR_TB,DOLOK BATU NANGGAR,99.14159,3.07219,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
02PMR0082,MARIHAT_TENGAH_PL,DOLOK BATU NANGGAR,99.14542,3.1167,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,55,MACRO
02PMR0083,SERBELAWAN2_EB,DOLOK BATU NANGGAR,99.14551,3.13121,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EBT,EBT,Y,GF,,37,MACRO
02PMR0084,MEKAR_MULIA_PL,TANAH JAWA,99.14567,2.83599,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,52,MACRO
02PMR0085,SERBELAWAN3_PL,DOLOK BATU NANGGAR,99.14592,3.12372,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
02PMR0086,DOLOK_MAINU_PK,DOLOK BATU NANGGAR,99.14733,3.14848,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PKP,PKP,Y,GF,,37,MACRO
02PMR0087,SILAU_MALELA_CM,GUNUNG MALELA,99.14739,3.02159,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,52,MACRO
02PMR0088,BALIMBINGAN_CM,TANAH JAWA,99.15606,2.88508,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,52,MACRO
02PMR0089,DOLOK_BATU_NANGGAR_PL,DOLOK BATU NANGGAR,99.16273,3.11833,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0090,SERAPUH_ST,GUNUNG MALELA,99.16475,3.01644,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
02PMR0091,TANAH_JAWA_EP,TANAH JAWA,99.17011,2.88692,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EMA,EMA,Y,GF,,70,MACRO
02PMR0092,SIMPANG_GILINGAN_MT,GUNUNG MALELA,99.17024,2.99854,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
02PMR0093,ASAHANSINIOBANGUNBATU_PL,SIANTAR,99.17422,2.97694,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,64,MACRO
02PMR0094,TANAH_JAWA1_TB,TANAH JAWA,99.17964,2.88609,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0095,NAGA_BAYU_BANDAR_HULUAN_PL,BANDAR HULUAN,99.18022,3.11439,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,45,MACRO
02PMR0097,HUTA_LINGGA_MT,GUNUNG MALELA,99.18454,3.04751,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0098,MALIGAS_TONGAH_CM,TANAH JAWA,99.18722,2.88225,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,42,MACRO
02PMR0099,BAHGUNUNG_ST,GUNUNG MALIGAS,99.19689,3.07389,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
02PMR0100,BAH_JAMBI_EP,GUNUNG MALELA,99.19928,2.98537,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EMA,EMA,Y,GF,,70,MACRO
02PMR0101,PEMATANG_ASILUM_CM,GUNUNG MALELA,99.2115,2.9993,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,52,MACRO
02PMR0102,GANGMUI_MT,PEMATANG BANDAR,99.22518,3.08208,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0103,KERASAN_PL,PEMATANG BANDAR,99.23227,3.09175,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,42,MACRO
02PMR0104,MALIGAS_BAYU_SIMALUNGUN_PL,JAWA MARAJA BAH JAMBI,99.23239,2.99133,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0105,SIMPANG_BANDAR_TB,GUNUNG MALELA,99.23606,3.01097,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,70,MACRO
02PMR0106,KANDANGAN_MDN_PL,PEMATANG BANDAR,99.23722,3.12094,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0107,SAH_KUDA_BAYU_CM,GUNUNG MALELA,99.2468,3.02476,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,52,MACRO
02PMR0108,PARDOMUAN_NAULI_CM,PEMATANG BANDAR,99.2517,3.09239,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,42,MACRO
02PMR0109,BANDAR_SILOU_IB,BANDAR MASILAM,99.26864,3.22819,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,IBS,IBS,Y,GF,,42,MACRO
02PMR0110,PERDAGANGAN_PMTGSIANTAR_PL,PEMATANG BANDAR,99.26871,3.06397,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,62,MACRO
02PMR0111,KERASAANI_ST,PEMATANG BANDAR,99.27393,3.06252,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
02PMR0112,KERASAAN_MT,PEMATANG BANDAR,99.27864,3.06203,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,55,MACRO
02PMR0113,KAMPUNG_BARU_PMR_PL,PEMATANG BANDAR,99.2821,3.0766,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
02PMR0114,HUTABAYU_ST,HUTA BAYU RAJA,99.28273,2.96747,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
02PMR0115,KERASAAN_SIMALUNGUN_TB,PEMATANG BANDAR,99.28931,3.08206,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
02PMR0116,PANOMBEAN_BARU_CM,BANDAR,99.29499,3.20303,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,41,MACRO
02PMR0117,ADIL_MAKMUR_GSM_CM,HUTA BAYU RAJA,99.29715,2.94686,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,72,MACRO
02PMR0118,BAHBAJOE_TB,BANDAR,99.30274,3.15518,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0119,KERASAANREJO_EB,BANDAR,99.30636,3.09951,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EBT,EBT,Y,GF,,52,MACRO
02PMR0120,PARBUTARAN_BOSAR_MALIGAS_PL,BOSAR MALIGAS,99.31319,2.97314,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0121,BANDAR_SAWAH_TB,BANDAR,99.31693,3.15555,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0122,SINUMBAH_EB,HUTA BAYU RAJA,99.31697,3.12086,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EBT,EBT,Y,GF,,62,MACRO
02PMR0123,PARTIMBALAN_SIMALUNGUN_PL,BANDAR MASILAM,99.31839,3.2598,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0124,PERDAGANGAN_NAGORI_BANDAR_PL,HUTA BAYU RAJA,99.31982,3.13091,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,43,MACRO
02PMR0125,JLCEMP_MT,BANDAR,99.3215,3.16361,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
02PMR0126,PERDAGANGAN_PMR1_ST,HUTA BAYU RAJA,99.3215,3.14537,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,42,MACRO
02PMR0127,BAHAL_BATU_PMR_ST,HUTA BAYU RAJA,99.32413,3.11245,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,42,MACRO
02PMR0128,PERDAGANGAN_PMR_MT,BANDAR,99.32723,3.15881,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,80,MACRO
02PMR0129,PERDAGANGAN_PMR2_PL,BANDAR,99.32899,3.16239,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
02PMR0130,MAYANG_PMR_CM,BOSAR MALIGAS,99.33041,3.04063,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,51,MACRO
02PMR0131,SEIMANGKEI_PL,BOSAR MALIGAS,99.3317,3.14568,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0132,PERDAGANGAN_CM,BANDAR,99.33548,3.16688,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,42,MACRO
02PMR0133,MAKMUR_HUTA_PL,BOSAR MALIGAS,99.33584,3.15831,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,45,MACRO
02PMR0134,BESAR_MALIGAS_PL,BOSAR MALIGAS,99.34071,3.07833,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,62,MACRO
02PMR0135,PERLANAAN_PL,BANDAR,99.36197,3.1982,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0136,PASAR_BARU_PMR_MT,BOSAR MALIGAS,99.38759,3.09285,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,37,MACRO
02PMR0138,UJUNG_PADANG_BAWAH_PL,UJUNG PADANG,99.49995,3.02041,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0139,TINJOWAN_TB,UJUNG PADANG,99.51323,3.06795,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,70,MACRO
02PMR0140,BONSAI_TJRAPUAN_MT,UJUNG PADANG,99.52399,3.04137,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0141,UJUNG_PADANG_TB,UJUNG PADANG,99.53065,3.0689,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0142,UJUNG_PADANG_ATAS_PL,UJUNG PADANG,99.53432,3.09487,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,44,MACRO
02PMR0143,PERTAMINA_SIBAGANDING_PL,GIRSANG SIPANGAN BOLON,98.91928,2.69638,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,64,MACRO
02PMR0144,NIAGARA_EP,GIRSANG SIPANGAN BOLON,98.94467,2.66036,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,EMA,EMA,Y,GF,,90,MACRO
02PMR0145,SILAU_DUNIA_ST,SILOU KAHEAN,98.94847,3.27292,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,STP,STP,Y,GF,,72,MACRO
02PMR0146,CINGKES_MT,DOLOK SILAU,98.58578,3.0357,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0148,BDR_HULUAN_TB,BANDAR HULUAN,99.18367,3.11003,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0149,BUNTU_TURUNAN_MT,HATONDUHAN,99.16695,2.78237,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0150,SINDAR_RAYA_PL,RAYA KAHEAN,98.92702,3.13263,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0153,TANGGA_BATU_TB,HATONDUHAN,99.1278,2.76753,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0154,MAYANG_MT,HUTA BAYU RAJA,99.33199,3.0594,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0155,MANCUK_MT,HUTA BAYU RAJA,99.26688,3.00213,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0156,JAWA_TONGAH_MT,HATONDUHAN,99.1859,2.8495,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0157,POKAN_BARU_PL,HUTA BAYU RAJA,99.2598,2.93499,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,60,MACRO
02PMR0158,PULO_BAYU_MT,HUTA BAYU RAJA,99.26909,2.93977,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,70,MACRO
02PMR0159,PEMATANG_KERASAAN_REJO_CM,PEMATANG BANDAR,99.27835,3.11137,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,CMI,CMI,Y,GF,,42,MACRO
02PMR0160,TAPIAN_DOLOK_MT,TAPIAN DOLOK,99.08132,3.12353,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
02PMR0162,BAHLIAS_SUGARANG_PL,BANDAR,99.33073,3.21276,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
02PMR0163,BAJA_DOLOK_PL,TANAH JAWA,99.18382,2.9022,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,61,MACRO
02PMR0164,BOSAR_GALUGUR_PL,TANAH JAWA,99.22724,2.90267,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0165,NEGERI_BAYU_MUSLIMIN_PL,TAPIAN DOLOK,99.03849,3.0893,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0166,KEK_SEI_MANGKE_3_TB,BOSAR MALIGAS,99.36113,3.13658,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0167,SIJAMBEI_PL,SIANTAR SITALASARI,99.0397,2.99408,KOTA PEMATANGSIANTAR,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
02PMR0168,BLOK10_PAGAR_JAWA_TB,TANAH JAWA,99.13028,2.89829,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
02PMR0169,BAHLIAS_LONSUM_TB,BANDAR,99.35835,3.18356,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
02PMR0170,TALUN_REJO_PL,PEMATANG BANDAR,99.26316,3.12796,SIMALUNGUN,NORTH SUMATERA,SIANTAR SIDEMPUAN,SUMATERA UTARA,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
